GENE	COUNT	TYPE	LOG_COUNT	DIFF	LOG2	pvalue
FAM205A	2	RELAPSE	0.301029995664	-1	-0.584962500721	0.772829992684448
ZNF675	2	RELAPSE	0.301029995664	1	1	0.772829992684448
PRRG2	3	RELAPSE	0.47712125472	1	0.584962500721	0.772829992684448
SPPL2B	15	RELAPSE	1.17609125906	1	0.0995356735509	0.772829992684448
GTF3C1	2	RELAPSE	0.301029995664	-1	-0.584962500721	0.772829992684448
GTF3C6	5	RELAPSE	0.698970004336	1	0.321928094887	0.772829992684448
ITGAL	11	RELAPSE	1.04139268516	1	0.13750352375	0.772829992684448
SHROOM1	4	RELAPSE	0.602059991328	1	0.415037499279	0.772829992684448
SHROOM4	37	RELAPSE	1.56820172407	-1	-0.0384741478146	0.772829992684448
KDM2A	13	RELAPSE	1.11394335231	1	0.11547721742	0.772829992684448
SLFN12L	1	RELAPSE	0	-1	-1	0.772829992684448
SLC4A5	16	RELAPSE	1.20411998266	-1	-0.0874628412503	0.772829992684448
CNPY4	16	RELAPSE	1.20411998266	1	0.0931094043915	0.772829992684448
PAK4	16	RELAPSE	1.20411998266	1	0.0931094043915	0.772829992684448
IGFBP6	12	RELAPSE	1.07918124605	-1	-0.11547721742	0.772829992684448
NFATC2IP	9	RELAPSE	0.954242509439	1	0.169925001442	0.772829992684448
TMEM140	1	RELAPSE	0	-1	-1	0.772829992684448
CLCNKA	19	RELAPSE	1.27875360095	1	0.0780025120013	0.772829992684448
MAGEA12	12	RELAPSE	1.07918124605	1	0.125530882084	0.772829992684448
ARHGAP31	1	RELAPSE	0	-1	-1	0.772829992684448
POLR3A	1	RELAPSE	0	-1	-1	0.772829992684448
NKAP	2	RELAPSE	0.301029995664	1	1	0.772829992684448
PNRC2	14	RELAPSE	1.14612803568	-1	-0.0995356735509	0.772829992684448
LRCH2	13	RELAPSE	1.11394335231	-1	-0.106915203917	0.772829992684448
SRRM4	2	RELAPSE	0.301029995664	1	1	0.772829992684448
CD27	2	RELAPSE	0.301029995664	1	1	0.772829992684448
ATG2B	1	RELAPSE	0	-1	-1	0.772829992684448
EIF4G1	19	RELAPSE	1.27875360095	1	0.0780025120013	0.772829992684448
ZNF628	3	RELAPSE	0.47712125472	-1	-0.415037499279	0.772829992684448
MAMDC2	4	RELAPSE	0.602059991328	1	0.415037499279	0.772829992684448
PICK1	11	RELAPSE	1.04139268516	-1	-0.125530882084	0.772829992684448
IGFALS	4	RELAPSE	0.602059991328	-1	-0.321928094887	0.772829992684448
FOXN1	3	RELAPSE	0.47712125472	1	0.584962500721	0.772829992684448
ARHGEF40	18	RELAPSE	1.2552725051	1	0.082462160192	0.772829992684448
SBF2	2	RELAPSE	0.301029995664	1	1	0.772829992684448
NOTUM	3	RELAPSE	0.47712125472	1	0.584962500721	0.772829992684448
MSL1	7	RELAPSE	0.845098040014	1	0.222392421336	0.772829992684448
NCOA4	2	RELAPSE	0.301029995664	-1	-0.584962500721	0.772829992684448
HVCN1	12	RELAPSE	1.07918124605	-1	-0.11547721742	0.772829992684448
FRYL	3	RELAPSE	0.47712125472	-1	-0.415037499279	0.772829992684448
AC018755.2	2	RELAPSE	0.301029995664	1	1	0.772829992684448
POTEH	11	RELAPSE	1.04139268516	-1	-0.125530882084	0.772829992684448
SLC2A5	11	RELAPSE	1.04139268516	1	0.13750352375	0.772829992684448
CCAR1	20	RELAPSE	1.30102999566	1	0.0740005814438	0.772829992684448
DRC7	15	RELAPSE	1.17609125906	-1	-0.0931094043915	0.772829992684448
GSG1L	14	RELAPSE	1.14612803568	-1	-0.0995356735509	0.772829992684448
HNRNPA1	2	RELAPSE	0.301029995664	-1	-0.584962500721	0.772829992684448
TBL1X	18	RELAPSE	1.2552725051	-1	-0.0780025120013	0.772829992684448
C4orf50	21	RELAPSE	1.32221929473	-1	-0.0671141958585	0.772829992684448
FFAR2	18	RELAPSE	1.2552725051	-1	-0.0780025120013	0.772829992684448
ENDOV	10	RELAPSE	1	-1	-0.13750352375	0.772829992684448
OR8B2	14	RELAPSE	1.14612803568	-1	-0.0995356735509	0.772829992684448
DDX27	15	RELAPSE	1.17609125906	-1	-0.0931094043915	0.772829992684448
PPP1R3G	4	RELAPSE	0.602059991328	1	0.415037499279	0.772829992684448
ZNF579	6	RELAPSE	0.778151250384	1	0.263034405834	0.772829992684448
CTSA	1	RELAPSE	0	-1	-1	0.772829992684448
CXCL5	17	RELAPSE	1.23044892138	1	0.0874628412503	0.772829992684448
ZNF37A	2	RELAPSE	0.301029995664	1	1	0.772829992684448
AHNAK	5	RELAPSE	0.698970004336	1	0.321928094887	0.772829992684448
FRMD1	1	RELAPSE	0	-1	-1	0.772829992684448
CD200R1L	1	RELAPSE	0	-1	-1	0.772829992684448
SIK2	3	RELAPSE	0.47712125472	1	0.584962500721	0.772829992684448
GPRIN1	14	RELAPSE	1.14612803568	1	0.106915203917	0.772829992684448
PCDHGA12	14	RELAPSE	1.14612803568	1	0.106915203917	0.772829992684448
CRIM1	13	RELAPSE	1.11394335231	-1	-0.106915203917	0.772829992684448
WWC2	20	RELAPSE	1.30102999566	1	0.0740005814438	0.772829992684448
PYGM	4	RELAPSE	0.602059991328	-1	-0.321928094887	0.772829992684448
SMIM29	2	RELAPSE	0.301029995664	1	1	0.772829992684448
KCNN1	1	RELAPSE	0	-1	-1	0.772829992684448
MGMT	2	RELAPSE	0.301029995664	1	1	0.772829992684448
OR2T4	13	RELAPSE	1.11394335231	-1	-0.106915203917	0.772829992684448
SLC19A1	18	RELAPSE	1.2552725051	1	0.082462160192	0.772829992684448
MTG1	1	RELAPSE	0	-1	-1	0.772829992684448
MARS2	2	RELAPSE	0.301029995664	-1	-0.584962500721	0.772829992684448
MAPK4	3	RELAPSE	0.47712125472	-1	-0.415037499279	0.772829992684448
FAM83G	4	RELAPSE	0.602059991328	1	0.415037499279	0.772829992684448
USP6NL	3	RELAPSE	0.47712125472	1	0.584962500721	0.772829992684448
ZDHHC19	2	RELAPSE	0.301029995664	1	1	0.772829992684448
ANP32E	21	RELAPSE	1.32221929473	1	0.0703893278914	0.772829992684448
KCNQ2	2	RELAPSE	0.301029995664	1	1	0.772829992684448
RSPH14	1	RELAPSE	0	-1	-1	0.772829992684448
RBM4	13	RELAPSE	1.11394335231	-1	-0.106915203917	0.772829992684448
PGR	3	RELAPSE	0.47712125472	1	0.584962500721	0.772829992684448
ANK1	5	RELAPSE	0.698970004336	1	0.321928094887	0.772829992684448
TERF2IP	18	RELAPSE	1.2552725051	-1	-0.0780025120013	0.772829992684448
RNF19B	2	RELAPSE	0.301029995664	-1	-0.584962500721	0.772829992684448
PLEKHA7	1	RELAPSE	0	-1	-1	0.772829992684448
DHX34	18	RELAPSE	1.2552725051	1	0.082462160192	0.772829992684448
SNCA	8	RELAPSE	0.903089986992	-1	-0.169925001442	0.772829992684448
PIP5K1C	1	RELAPSE	0	-1	-1	0.772829992684448
SLC5A1	1	RELAPSE	0	-1	-1	0.772829992684448
LGI2	13	RELAPSE	1.11394335231	1	0.11547721742	0.772829992684448
WFIKKN2	10	RELAPSE	1	-1	-0.13750352375	0.772829992684448
CYREN	4	RELAPSE	0.602059991328	-1	-0.321928094887	0.772829992684448
TBC1D28	4	RELAPSE	0.602059991328	1	0.415037499279	0.772829992684448
PCDHGA8	3	RELAPSE	0.47712125472	1	0.584962500721	0.772829992684448
REV1	5	RELAPSE	0.698970004336	1	0.321928094887	0.772829992684448
ANKRD30BL	8	RELAPSE	0.903089986992	-1	-0.169925001442	0.772829992684448
ANKK1	1	RELAPSE	0	-1	-1	0.772829992684448
POU2F1	9	RELAPSE	0.954242509439	1	0.169925001442	0.772829992684448
PILRA	6	RELAPSE	0.778151250384	-1	-0.222392421336	0.772829992684448
GBA2	2	RELAPSE	0.301029995664	1	1	0.772829992684448
GOT1L1	2	RELAPSE	0.301029995664	-1	-0.584962500721	0.772829992684448
KNL1	2	RELAPSE	0.301029995664	1	1	0.772829992684448
MTHFS	3	RELAPSE	0.47712125472	-1	-0.415037499279	0.772829992684448
UNC13B	18	RELAPSE	1.2552725051	-1	-0.0780025120013	0.772829992684448
HIRA	18	RELAPSE	1.2552725051	1	0.082462160192	0.772829992684448
LOC105371419	22	RELAPSE	1.34242268082	1	0.0671141958585	0.772829992684448
KCNT1	8	RELAPSE	0.903089986992	1	0.192645077942	0.772829992684448
ZNRF3	19	RELAPSE	1.27875360095	-1	-0.0740005814438	0.772829992684448
TRIM59	4	RELAPSE	0.602059991328	1	0.415037499279	0.772829992684448
BEND5	3	RELAPSE	0.47712125472	1	0.584962500721	0.772829992684448
GPR158	3	RELAPSE	0.47712125472	-1	-0.415037499279	0.772829992684448
TTLL5	1	RELAPSE	0	-1	-1	0.772829992684448
HGS	2	RELAPSE	0.301029995664	-1	-0.584962500721	0.772829992684448
ZNF219	1	RELAPSE	0	-1	-1	0.772829992684448
NOS1AP	20	RELAPSE	1.30102999566	1	0.0740005814438	0.772829992684448
ZNF646	2	RELAPSE	0.301029995664	1	1	0.772829992684448
CLECL1	8	RELAPSE	0.903089986992	-1	-0.169925001442	0.772829992684448
ITGB4	3	RELAPSE	0.47712125472	1	0.584962500721	0.772829992684448
RFC3	3	RELAPSE	0.47712125472	-1	-0.415037499279	0.772829992684448
PGAM4	17	RELAPSE	1.23044892138	-1	-0.082462160192	0.772829992684448
NDC80	2	RELAPSE	0.301029995664	-1	-0.584962500721	0.772829992684448
RRP9	14	RELAPSE	1.14612803568	-1	-0.0995356735509	0.772829992684448
LENG8	3	RELAPSE	0.47712125472	1	0.584962500721	0.772829992684448
USP8	12	RELAPSE	1.07918124605	-1	-0.11547721742	0.772829992684448
INTS1	3	RELAPSE	0.47712125472	1	0.584962500721	0.772829992684448
CACNG7	16	RELAPSE	1.20411998266	-1	-0.0874628412503	0.772829992684448
NXPE2	5	RELAPSE	0.698970004336	-1	-0.263034405834	0.772829992684448
GJD3	7	RELAPSE	0.845098040014	-1	-0.192645077942	0.772829992684448
HERC5	2	RELAPSE	0.301029995664	1	1	0.772829992684448
OR2T8	15	RELAPSE	1.17609125906	-1	-0.0931094043915	0.772829992684448
HSPB1	2	RELAPSE	0.301029995664	1	1	0.772829992684448
INO80C	2	RELAPSE	0.301029995664	1	1	0.772829992684448
FAM43B	10	RELAPSE	1	1	0.152003093445	0.772829992684448
ARX	20	RELAPSE	1.30102999566	-1	-0.0703893278914	0.772829992684448
EDN3	1	RELAPSE	0	-1	-1	0.772829992684448
MEFV	5	RELAPSE	0.698970004336	1	0.321928094887	0.772829992684448
PDHX	3	RELAPSE	0.47712125472	1	0.584962500721	0.772829992684448
SLC48A1	22	RELAPSE	1.34242268082	2	0.13750352375	0.772829992684448
OXCT2	4	RELAPSE	0.602059991328	1	0.415037499279	0.772829992684448
SLFNL1	13	RELAPSE	1.11394335231	1	0.11547721742	0.772829992684448
EXOC7	1	RELAPSE	0	-1	-1	0.772829992684448
GDNF	3	RELAPSE	0.47712125472	1	0.584962500721	0.772829992684448
RHPN2	54	RELAPSE	1.73239375982	-3	-0.0780025120013	0.77368811348193
TBX3	16	RELAPSE	1.20411998266	2	0.192645077942	0.77368811348193
ZNF608	6	RELAPSE	0.778151250384	-8	-1.22239242134	0.77368811348193
NOTCH4	30	RELAPSE	1.47712125472	-1	-0.0473057147784	0.773830190649588
ZNF708	5	RELAPSE	0.698970004336	1	0.321928094887	0.776814004155482
NPW	9	RELAPSE	0.954242509439	1	0.169925001442	0.776814004155482
WDR64	22	RELAPSE	1.34242268082	-1	-0.0641303374197	0.776814004155482
TMEM127	18	RELAPSE	1.2552725051	-1	-0.0780025120013	0.776814004155482
PALM2AKAP2	23	RELAPSE	1.36172783602	-1	-0.0614005446641	0.776814004155482
HOXB2	11	RELAPSE	1.04139268516	-1	-0.125530882084	0.776814004155482
DDX10	19	RELAPSE	1.27875360095	-1	-0.0740005814438	0.776814004155482
ENO4	14	RELAPSE	1.14612803568	-1	-0.0995356735509	0.776814004155482
ATG16L2	16	RELAPSE	1.20411998266	-1	-0.0874628412503	0.776814004155482
FLVCR2	14	RELAPSE	1.14612803568	1	0.106915203917	0.776814004155482
PHF24	15	RELAPSE	1.17609125906	-1	-0.0931094043915	0.776814004155482
KRT86	8	RELAPSE	0.903089986992	-1	-0.169925001442	0.776814004155482
EPC2	8	RELAPSE	0.903089986992	-1	-0.169925001442	0.776814004155482
OR2T7	7	RELAPSE	0.845098040014	-1	-0.192645077942	0.776814004155482
BEST2	8	RELAPSE	0.903089986992	1	0.192645077942	0.776814004155482
PAQR9	4	RELAPSE	0.602059991328	-1	-0.321928094887	0.776814004155482
PLXNA1	34	RELAPSE	1.53147891704	1	0.0430687218919	0.776814004155482
FBLN2	9	RELAPSE	0.954242509439	-1	-0.152003093445	0.776814004155482
SLC20A1	13	RELAPSE	1.11394335231	-1	-0.106915203917	0.776814004155482
ADPRHL1	85	RELAPSE	1.92941892571	1	0.0170735133589	0.776814004155482
PROB1	6	RELAPSE	0.778151250384	-1	-0.222392421336	0.776814004155482
KIF3B	16	RELAPSE	1.20411998266	1	0.0931094043915	0.776814004155482
UBQLN3	15	RELAPSE	1.17609125906	-1	-0.0931094043915	0.776814004155482
ZNF414	4	RELAPSE	0.602059991328	-1	-0.321928094887	0.776814004155482
KCNJ12	8	RELAPSE	0.903089986992	1	0.192645077942	0.776814004155482
GABBR1	17	RELAPSE	1.23044892138	1	0.0874628412503	0.776814004155482
MAN1B1	15	RELAPSE	1.17609125906	1	0.0995356735509	0.776814004155482
TUBB2B	10	RELAPSE	1	1	0.152003093445	0.776814004155482
CEBPB	9	RELAPSE	0.954242509439	-1	-0.152003093445	0.776814004155482
SLC9A8	17	RELAPSE	1.23044892138	1	0.0874628412503	0.776814004155482
LURAP1L	10	RELAPSE	1	1	0.152003093445	0.776814004155482
NIPBL	12	RELAPSE	1.07918124605	1	0.125530882084	0.776814004155482
PBXIP1	15	RELAPSE	1.17609125906	-1	-0.0931094043915	0.776814004155482
ZC2HC1A	7	RELAPSE	0.845098040014	1	0.222392421336	0.776814004155482
HCAR2	25	RELAPSE	1.39794000867	-1	-0.0565835283664	0.776814004155482
TCF25	6	RELAPSE	0.778151250384	-1	-0.222392421336	0.776814004155482
SERINC2	6	RELAPSE	0.778151250384	-1	-0.222392421336	0.776814004155482
FRMPD3	43	RELAPSE	1.63346845558	-3	-0.0972972013549	0.779905892761942
CMYA5	10	RELAPSE	1	3	0.51457317283	0.782527924740067
ACP4	34	RELAPSE	1.53147891704	5	0.229481846123	0.782527924740067
FCGR2A	18	RELAPSE	1.2552725051	2	0.169925001442	0.78353049777411
LOC101927345	24	RELAPSE	1.38021124171	-2	-0.11547721742	0.78353049777411
GRM1	33	RELAPSE	1.51851393988	1	0.0443941193585	0.785602310700365
SIDT2	8	RELAPSE	0.903089986992	1	0.192645077942	0.78972582092805
CD40	8	RELAPSE	0.903089986992	1	0.192645077942	0.78972582092805
TMEM40	16	RELAPSE	1.20411998266	1	0.0931094043915	0.78972582092805
LRIG1	6	RELAPSE	0.778151250384	1	0.263034405834	0.78972582092805
CAMSAP1	10	RELAPSE	1	-1	-0.13750352375	0.78972582092805
TMEM121B	10	RELAPSE	1	-1	-0.13750352375	0.78972582092805
SEC24A	9	RELAPSE	0.954242509439	-1	-0.152003093445	0.78972582092805
DUSP8	10	RELAPSE	1	1	0.152003093445	0.78972582092805
SPEM2	7	RELAPSE	0.845098040014	-1	-0.192645077942	0.78972582092805
UNC93B1	32	RELAPSE	1.50514997832	-1	-0.0443941193585	0.78972582092805
AGAP5	20	RELAPSE	1.30102999566	1	0.0740005814438	0.78972582092805
SPHK2	21	RELAPSE	1.32221929473	2	0.144389909335	0.791153082128124
ARID2	8	RELAPSE	0.903089986992	-1	-0.169925001442	0.792068996546945
ANKRD13B	5	RELAPSE	0.698970004336	1	0.321928094887	0.792068996546945
IGHV3-64	15	RELAPSE	1.17609125906	3	0.321928094887	0.792068996546945
PTEN	14	RELAPSE	1.14612803568	2	0.222392421336	0.792460088608035
APOBR	52	RELAPSE	1.71600334363	2	0.0565835283664	0.792460088608035
LOC105377805	61	RELAPSE	1.78532983501	1	0.0238467419544	0.795883411336416
LOC107986004	217	RELAPSE	2.33645973385	-3	-0.0198084810802	0.795883411336416
ZNF700	10	RELAPSE	1	-6	-0.678071905113	0.796987426208813
RPTN	36	RELAPSE	1.55630250077	-5	-0.187627003176	0.798431964808643
UPF2	14	RELAPSE	1.14612803568	1	0.106915203917	0.801613520941505
MAK16	10	RELAPSE	1	1	0.152003093445	0.801613520941505
NDC1	11	RELAPSE	1.04139268516	1	0.13750352375	0.801613520941505
FGFRL1	10	RELAPSE	1	-1	-0.13750352375	0.801613520941505
IFT46	27	RELAPSE	1.43136376416	-1	-0.0524674198941	0.801613520941505
ZNF384	12	RELAPSE	1.07918124605	-3	-0.321928094887	0.802775881051557
FOXD4L4	24	RELAPSE	1.38021124171	-1	-0.0588936890536	0.802775881051557
WASL	37	RELAPSE	1.56820172407	-1	-0.0384741478146	0.802775881051557
AKAP8L	21	RELAPSE	1.32221929473	-3	-0.192645077942	0.802963874438337
NAGPA	29	RELAPSE	1.4623979979	2	0.103093492964	0.802963874438337
ATP5F1A	44	RELAPSE	1.64345267649	3	0.101879614019	0.806614372240607
HLA-C	37	RELAPSE	1.56820172407	-3	-0.112474729258	0.808709641651963
ZNF853	38	RELAPSE	1.57978359662	5	0.203533394085	0.818733194663668
SPEN	37	RELAPSE	1.56820172407	1	0.0395283641866	0.820120331242807
PLEC	29	RELAPSE	1.4623979979	1	0.05062607307	0.820120331242807
LRCH1	19	RELAPSE	1.27875360095	1	0.0780025120013	0.821097583551959
TDG	20	RELAPSE	1.30102999566	-1	-0.0703893278914	0.821097583551959
GOLGA8K	28	RELAPSE	1.44715803134	-1	-0.05062607307	0.821097583551959
CPXM2	27	RELAPSE	1.43136376416	-1	-0.0524674198941	0.821097583551959
PHLDB1	12	RELAPSE	1.07918124605	1	0.125530882084	0.821097583551959
LGI4	12	RELAPSE	1.07918124605	-2	-0.222392421336	0.821097583551959
CASQ2	14	RELAPSE	1.14612803568	-1	-0.0995356735509	0.821097583551959
ATAD3B	21	RELAPSE	1.32221929473	1	0.0703893278914	0.821097583551959
EPHB3	9	RELAPSE	0.954242509439	-1	-0.152003093445	0.821097583551959
PRB4	88	RELAPSE	1.94448267215	1	0.0164881227886	0.821097583551959
GLIPR1L2	13	RELAPSE	1.11394335231	-1	-0.106915203917	0.821097583551959
PTPRS	35	RELAPSE	1.54406804435	-4	-0.156119201917	0.82227500447874
TACSTD2	5	RELAPSE	0.698970004336	-1	-0.263034405834	0.824140895741885
MINDY2	17	RELAPSE	1.23044892138	-1	-0.082462160192	0.824140895741885
LOXHD1	8	RELAPSE	0.903089986992	-1	-0.169925001442	0.824140895741885
TEX13A	5	RELAPSE	0.698970004336	-1	-0.263034405834	0.824140895741885
ZNF598	5	RELAPSE	0.698970004336	1	0.321928094887	0.824140895741885
NBPF14	30	RELAPSE	1.47712125472	-1	-0.0473057147784	0.824140895741885
FLCN	8	RELAPSE	0.903089986992	-1	-0.169925001442	0.824140895741885
NTSR2	16	RELAPSE	1.20411998266	-1	-0.0874628412503	0.824140895741885
NPM2	5	RELAPSE	0.698970004336	1	0.321928094887	0.824140895741885
HOXB3	11	RELAPSE	1.04139268516	1	0.13750352375	0.824140895741885
PHC3	11	RELAPSE	1.04139268516	1	0.13750352375	0.824140895741885
MYO18A	13	RELAPSE	1.11394335231	1	0.11547721742	0.824140895741885
PELP1	11	RELAPSE	1.04139268516	-1	-0.125530882084	0.824140895741885
AL033529.1	10	RELAPSE	1	-2	-0.263034405834	0.824140895741885
MYH9	35	RELAPSE	1.54406804435	1	0.0418201756946	0.824140895741885
KRTAP5-4	43	RELAPSE	1.63346845558	1	0.0339473319233	0.824140895741885
AGAP11	16	RELAPSE	1.20411998266	1	0.0931094043915	0.824140895741885
ABCA7	4	RELAPSE	0.602059991328	1	0.415037499279	0.824140895741885
RAD54L2	21	RELAPSE	1.32221929473	1	0.0703893278914	0.824140895741885
PDX1	15	RELAPSE	1.17609125906	-1	-0.0931094043915	0.824140895741885
TNFRSF14	6	RELAPSE	0.778151250384	-1	-0.222392421336	0.824140895741885
FOXS1	15	RELAPSE	1.17609125906	-1	-0.0931094043915	0.824140895741885
RFX1	7	RELAPSE	0.845098040014	1	0.222392421336	0.824140895741885
FANK1	22	RELAPSE	1.34242268082	1	0.0671141958585	0.824140895741885
OR52N5	11	RELAPSE	1.04139268516	-1	-0.125530882084	0.824407239075449
AEBP1	29	RELAPSE	1.4623979979	1	0.05062607307	0.824407239075449
MARF1	7	RELAPSE	0.845098040014	-1	-0.192645077942	0.824407239075449
TYW3	13	RELAPSE	1.11394335231	2	0.241008099504	0.824407239075449
IER5L	23	RELAPSE	1.36172783602	1	0.0641303374197	0.828593075218647
EPAS1	28	RELAPSE	1.44715803134	1	0.0524674198941	0.828593075218647
FOXD4L1	26	RELAPSE	1.41497334797	-1	-0.0544477840224	0.828593075218647
PDE3A	20	RELAPSE	1.30102999566	-3	-0.20163386117	0.829248459182946
ANKRD30A	120	RELAPSE	2.07918124605	1	0.0120728323006	0.829356960732679
PTPRT	11	RELAPSE	1.04139268516	-3	-0.34792330342	0.829638099719027
ANKS3	16	RELAPSE	1.20411998266	-1	-0.0874628412503	0.830217591777863
KRT8	17	RELAPSE	1.23044892138	1	0.0874628412503	0.830217591777863
TRBV5-6	19	RELAPSE	1.27875360095	1	0.0780025120013	0.830217591777863
MAP2K4	7	RELAPSE	0.845098040014	1	0.222392421336	0.830217591777863
IQSEC2	40	RELAPSE	1.60205999133	-1	-0.0356239097307	0.831874589205303
LORICRIN	20	RELAPSE	1.30102999566	1	0.0740005814438	0.831874589205303
BARHL2	25	RELAPSE	1.39794000867	-2	-0.111031312389	0.832339176904783
KCTD1	28	RELAPSE	1.44715803134	1	0.0524674198941	0.83427157264664
HLA-DQB2	75	RELAPSE	1.87506126339	5	0.0995356735509	0.837313681030784
MUC6	2603	RELAPSE	3.41547416811	-9	-0.00497958514232	0.842241196315853
HAND2	19	RELAPSE	1.27875360095	-1	-0.0740005814438	0.849691748460922
ANK3	41	RELAPSE	1.61278385672	-1	-0.0347654181607	0.849691748460922
KAT6A	28	RELAPSE	1.44715803134	1	0.0524674198941	0.849691748460922
ZNF479	18	RELAPSE	1.2552725051	-1	-0.0780025120013	0.849691748460922
ATG9B	41	RELAPSE	1.61278385672	1	0.0356239097307	0.849691748460922
LRCH4	4	RELAPSE	0.602059991328	1	0.415037499279	0.850106739138526
KRTAP5-10	8	RELAPSE	0.903089986992	-1	-0.169925001442	0.850106739138526
INA	21	RELAPSE	1.32221929473	1	0.0703893278914	0.850106739138526
MEX3A	16	RELAPSE	1.20411998266	1	0.0931094043915	0.850106739138526
EN2	7	RELAPSE	0.845098040014	-1	-0.192645077942	0.850106739138526
TMEM200C	3	RELAPSE	0.47712125472	-1	-0.415037499279	0.850106739138526
AKNA	26	RELAPSE	1.41497334797	-1	-0.0544477840224	0.850106739138526
SPATA31C2	23	RELAPSE	1.36172783602	1	0.0641303374197	0.850106739138526
MAGEC3	2	RELAPSE	0.301029995664	-1	-0.584962500721	0.850106739138526
DDX54	32	RELAPSE	1.50514997832	-1	-0.0443941193585	0.850106739138526
AGAP4	38	RELAPSE	1.57978359662	-1	-0.0374747054187	0.850106739138526
PHF14	3	RELAPSE	0.47712125472	1	0.584962500721	0.850106739138526
LOC107984817	21	RELAPSE	1.32221929473	1	0.0703893278914	0.850106739138526
USP34	19	RELAPSE	1.27875360095	1	0.0780025120013	0.850106739138526
FOXD3	4	RELAPSE	0.602059991328	-1	-0.321928094887	0.850106739138526
UBASH3B	33	RELAPSE	1.51851393988	1	0.0443941193585	0.850106739138526
CBX4	12	RELAPSE	1.07918124605	1	0.125530882084	0.850106739138526
AATK	22	RELAPSE	1.34242268082	1	0.0671141958585	0.850106739138526
CNTNAP3	28	RELAPSE	1.44715803134	1	0.0524674198941	0.850106739138526
ZNF281	16	RELAPSE	1.20411998266	1	0.0931094043915	0.850106739138526
SIX5	6	RELAPSE	0.778151250384	-1	-0.222392421336	0.85141196756016
DENND11	15	RELAPSE	1.17609125906	-1	-0.0931094043915	0.85141196756016
SOX1	22	RELAPSE	1.34242268082	-1	-0.0641303374197	0.85141196756016
MYT1	46	RELAPSE	1.66275783168	1	0.0317088597273	0.85141196756016
MECP2	3	RELAPSE	0.47712125472	-1	-0.415037499279	0.853923299287067
ERVW-1	80	RELAPSE	1.90308998699	-4	-0.0703893278914	0.853923299287067
NF1	20	RELAPSE	1.30102999566	-1	-0.0703893278914	0.8564407259983
ARGLU1	9	RELAPSE	0.954242509439	1	0.169925001442	0.860490422955801
NUCB1	16	RELAPSE	1.20411998266	1	0.0931094043915	0.860490422955801
SLC45A1	8	RELAPSE	0.903089986992	-1	-0.169925001442	0.860490422955801
AC242842.3	42	RELAPSE	1.6232492904	-1	-0.0339473319233	0.860490422955801
ATP6AP1	16	RELAPSE	1.20411998266	1	0.0931094043915	0.860490422955801
HSD11B1L	8	RELAPSE	0.903089986992	1	0.192645077942	0.860490422955801
FCGBP	47	RELAPSE	1.67209785794	1	0.0310268956206	0.860490422955801
KLF4	8	RELAPSE	0.903089986992	1	0.192645077942	0.860490422955801
SOX9	15	RELAPSE	1.17609125906	-1	-0.0931094043915	0.860490422955801
KAT6B	19	RELAPSE	1.27875360095	1	0.0780025120013	0.860490422955801
GOLGA6B	17	RELAPSE	1.23044892138	-1	-0.082462160192	0.863082001454414
MRGPRF	12	RELAPSE	1.07918124605	-1	-0.11547721742	0.87375700300965
ZNF676	69	RELAPSE	1.83884909074	-1	-0.0207585601668	0.874706356110737
ATRN	39	RELAPSE	1.59106460703	2	0.0759488532333	0.875476944938662
PCDHA8	19	RELAPSE	1.27875360095	1	0.0780025120013	0.885676541058482
ARHGAP5	20	RELAPSE	1.30102999566	2	0.152003093445	0.886689739356741
MUC4	2354	RELAPSE	3.37180645851	-15	-0.00916387820179	0.886996985341188
MUC5B	89	RELAPSE	1.94939000664	-12	-0.182478051785	0.887815335823155
MYEOV	18	RELAPSE	1.2552725051	-1	-0.0780025120013	0.890230054943497
TP53	19	RELAPSE	1.27875360095	1	0.0780025120013	0.890230054943497
OR2L3	29	RELAPSE	1.4623979979	1	0.05062607307	0.890230054943497
KRT10	27	RELAPSE	1.43136376416	1	0.0544477840224	0.890230054943497
PANX2	6	RELAPSE	0.778151250384	1	0.263034405834	0.890230054943497
ZNF721	9	RELAPSE	0.954242509439	2	0.362570079385	0.892250486903652
ASTN2	52	RELAPSE	1.71600334363	-1	-0.0274807364221	0.901538626657128
GOLGA6L2	249	RELAPSE	2.3961993471	6	0.0351894284623	0.904521148969506
ANO8	14	RELAPSE	1.14612803568	-2	-0.192645077942	0.904691593989778
AHNAK2	129	RELAPSE	2.1105897103	13	0.153246260296	0.905281041433313
AAK1	29	RELAPSE	1.4623979979	2	0.103093492964	0.925984804986075
ZBTB47	52	RELAPSE	1.71600334363	1	0.0280143761696	0.931286665116335
PRDM9	69	RELAPSE	1.83884909074	5	0.108524456778	0.943872637384035
FAM8A1	310	RELAPSE	2.49136169383	2	0.00933786457934	0.944028218641986
TRIM33	16	RELAPSE	1.20411998266	1	0.0931094043915	0.951200721239423
FRMD4A	11	RELAPSE	1.04139268516	3	0.459431618637	0.951200721239423
CBL	30	RELAPSE	1.47712125472	-1	-0.0473057147784	0.952174738036145
SKIDA1	62	RELAPSE	1.7923916895	1	0.023458972824	0.958284411931062
PRDM8	57	RELAPSE	1.75587485567	-1	-0.0250909809628	0.963838213512069
TCF3	23	RELAPSE	1.36172783602	-1	-0.0614005446641	0.967597067237775
